"";"ring";"early troph";"late troph";"schizont";"early gam";"mature gam";"ookinete"
"PF3D7_1366300.1";54,728737;105,702105;47,547565;10,873205;13,902523;36,210583;69,321697
"PF3D7_1366400.1";139,327434;567,529793;657,064415;2,509323;62,293773;67,30791;23,097545
"PF3D7_1366500.1";9,257619;17,477795;263,311525;118,94764;1206,951936;430,950268;159,319731
"PF3D7_1366600.1";126,355997;189,7078;204,087146;118,957145;174,91988;149,464413;643,598301
"PF3D7_1366700.1";19,360035;26,030583;27,377904;24,640077;59,435331;193,997709;24,099768
"PF3D7_1366800.1";21,359524;110,030304;83,268368;22,86212;117,717877;128,644177;51,792756
"PF3D7_1366900.1";698,124607;507,340518;586,088747;259,062667;114,2635;117,16931;185,061681
"PF3D7_1367000.1";16,968434;49,648352;222,985187;66,680299;775,873509;222,66731;61,365057
"PF3D7_1367100.1";195,358716;154,362069;214,721023;158,959374;86,81692;21,480734;133,258036
"PF3D7_1367200.1";6,0797;2,197381;2,983529;4,292747;58,544477;53,197271;37,719496
"PF3D7_1367300.1";5,26371;4,033801;2,730446;0;116,597939;92,307649;20,735783
"PF3D7_1367400.1";67,990577;100,393647;22,943855;11,924671;8,510557;19,273751;10,202851
"PF3D7_1367500.1";20,35325;11,715285;76,829126;34,863693;19,416577;160,093989;58,985606
"PF3D7_1367600.1";53,277532;64,266243;24,125221;1,9308;111,139475;67,493758;28,453434
"PF3D7_1367700.1";22,734098;116,268206;84,522381;29,14931;20,137409;13,672925;13,377828
"PF3D7_1367800.1";5,246224;0,851016;2,898976;0,667961;0,977376;1,263538;1101,389637
"PF3D7_1367900.1";4,127342;0,926924;5,873203;1,885062;0,892424;21,711711;413,165816
"PF3D7_1368000.1";2,037712;7,773885;25,771992;13,08983;65,083234;115,101883;20,521076
"PF3D7_1368100.1";31,967522;98,822016;383,433694;541,989537;150,536786;31,990066;42,971208
"PF3D7_1368200.1";88,577043;105,385042;278,585568;120,016926;61,906525;16,671586;15,293479
"PF3D7_1368300.1";48,870977;104,107666;143,742708;90,207385;173,251998;255,957377;95,753969
"PF3D7_1368400.1";52,676589;58,698034;123,603964;101,900554;39,306562;210,330596;40,133449
"PF3D7_1368500.1";1,625084;7,730715;10,129561;28,025175;7,884599;17,666073;2,271006
"PF3D7_1368600.1";77,85602;363,025472;220,810698;16,847168;412,00249;1629,494437;140,434131
"PF3D7_1368700.1";5,569953;24,818628;70,65364;93,676372;11,232516;43,126459;63,446326
"PF3D7_1368800.1";3,554395;5,418524;43,198641;25,182978;8,483092;33,91954;48,7818
"PF3D7_1368900.1";29,120175;36,663929;127,409296;60,320614;36,475235;186,846244;13,517659
"PF3D7_1369000.1";12,709142;3,923875;51,359547;58,148841;21,897796;54,238711;5,966272
"PF3D7_1369100.1";7,524777;15,024168;37,208797;25,541104;17,036193;56,798782;94,13277
"PF3D7_1369200.1";22,544601;39,005158;39,142941;30,426993;16,126321;101,377701;38,166149
"PF3D7_1369300.1";3,003758;3,487678;6,182056;2,44713;43,464988;301,639172;124,686066
"PF3D7_1369400.1";4,089455;10,522472;25,268972;39,827011;18,211336;27,027178;7,743104
"PF3D7_1369500.1";80,362061;86,443575;47,457643;15,874794;8,196342;16,455197;22,333651
"PF3D7_1369600.1";11,988473;23,222324;38,363193;25,994293;19,714212;47,415845;8,480499
"PF3D7_1369700.1";89,372337;45,411072;48,370241;32,401562;151,009372;71,18165;27,434432
"PF3D7_1370300.1";4106,48853;3897,862598;163,017935;48,268419;293,845171;73,485446;35,377759
"PF3D7_1371500.1";2,591011;3,686042;68,603522;35,541981;133,086353;107,201441;0
"PF3D7_1371600.1";2,485549;1,206166;34,622263;70,246101;4,291902;2,817262;0
"PF3D7_1371700.1";5,906951;33,981557;34,526861;31,026545;5,006608;3,160537;0
"PF3D7_1371800.1";9,030348;356,769923;74,876338;11,268515;6,942441;9,221484;0
"PF3D7_1371900.1";12,428192;88,82886;15,02854;3,423622;1,43861;3,408299;0
"PF3D7_1372000.1";112,964451;97,973837;65,920806;45,009137;894,71237;1233,955789;5,419724
"PF3D7_1372100.1";5,781637;1,66276;0,777364;0;15,623919;69,761517;23,535772
"PF3D7_1372200.1";2098,437321;271,450099;474,660676;98,868295;68,525515;104,482213;2,670645
"PF3D7_1372300.1";386,73235;72,950433;19,797509;0;5,389008;11,913502;1,918154
"PF3D7_1372400.1";6,626571;0,611406;43,007238;34,663572;0,346732;0,914116;7,010594
"PF3D7_1372500.1";12,376264;382,088096;14,805292;240,316076;0,38377;0;0
"PF3D7_1372600.1";3,432452;80,318224;4,506515;9,781737;0,552987;1,486105;0
"PF3D7_1372700.1";0,980524;23,040166;0,136558;0,125415;0;0;2e-06
"PF3D7_1372800.1";0,589506;2,696272;0,241307;0;0;0;0
"PF3D7_1372900.1";1,550686;1,370642;0,235969;0;6,017209;6,463341;0
"PF3D7_1373000.1";1,206858;0,105033;0,465756;0;0,477938;1,025251;0
"PF3D7_1373100.1";0,835625;3,194707;0;0;1,038939;1,011798;0
"PF3D7_1373300.1";1,42809;0,342313;0,358138;0,389644;0,187251;0,190134;0
"PF3D7_1373400.1";16,181154;2,915336;8,833323;0,186324;2,794504;1,770502;0
"PF3D7_1373500.1";4,529842;9,21348;2,934183;0,85163;2,415893;1,93431;1,577664
"PF3D7_1400100.1";1,53967;2,472342;17,967562;56,094159;2,758297;5,529259;0,107047
"PF3D7_1400200.1";2,31978;14,701742;0,213467;1,5e-05;0,49135;1,526473;0
"PF3D7_1400300.1";2,006564;1,017586;2e-06;0;0;0;0
"PF3D7_1400400.1";1,467384;1,071155;0,352562;0;0;0,002611;0
"PF3D7_1400500.1";0,894443;2,288081;0,101347;0;0;0,475194;0
"PF3D7_1400600.1";0,417915;0,904374;0;0;0;4e-06;0
"PF3D7_1400700.1";2,988769;0,76;0,653681;0;0,442888;0;1,691867
"PF3D7_1400800.1";0,879352;2,382633;0,194776;0;0;3e-05;0
"PF3D7_1400900.1";1,725524;0;0,080692;0;0;0;0
"PF3D7_1401000.1";4,966525;2,031075;1,753771;1,524727;0,373373;0,212913;0
"PF3D7_1401100.1";679,22067;122,421532;42,628502;4,164396;1,511066;2,423465;32,268853
"PF3D7_1401200.1";11,222964;494,761116;285,972314;91,220134;9,219745;5,074244;24,895138
"PF3D7_1401300.1";12,147741;11,503117;11,476559;2,203074;7,004691;24,415134;1,865623
"PF3D7_1401400.1";3604,063127;2900,732634;871,992433;260,064235;68,552393;45,152111;811,938706
"PF3D7_1401500.1";12,967919;30,870241;5,028686;0;7,381044;19,263865;2,759224
"PF3D7_1401600.1";227,636683;61,655591;380,072341;689,402576;88,086781;125,387911;58,693487
"PF3D7_1401700.1";4,608485;4,923726;3,262944;0;1,926392;8,164089;0
"PF3D7_1401800.1";15,250183;48,954984;317,358249;246,054926;43,57089;71,198826;53,301992
"PF3D7_1401900.1";1,98396;1,436238;16,529325;28,126114;43,267387;528,80447;53,040492
"PF3D7_1402000.1";9,279847;18,881388;25,434591;8,255885;67,717593;104,984792;0
"PF3D7_1402100.1";11,380536;30,441647;11,866368;4,763171;9,164481;15,554071;8,614846
"PF3D7_1402200.1";6,386397;5,490648;108,960296;86,583512;596,083483;1414,404411;149,356721
"PF3D7_1402300.1";41,253791;81,947569;193,132573;228,590914;23,061705;34,696566;45,034633
"PF3D7_1402400.1";31,069151;51,527231;66,861237;38,808228;18,248858;67,043899;60,465616
"PF3D7_1402500.1";537,321558;751,898961;357,357449;123,717153;617,640289;704,712385;294,429351
"PF3D7_1402700.1";19,426913;105,438309;65,115314;24,299228;15,874239;22,742755;47,646994
"PF3D7_1402800.1";30,313144;177,856325;177,106743;170,544413;34,530619;41,845646;119,537332
"PF3D7_1402900.1";4,446466;9,324936;22,895093;11,419974;20,646547;20,556373;5,427008
"PF3D7_1403000.1";1,623873;0,504771;2,575869;0;38,637488;63,137113;38,926846
"PF3D7_1403100.1";5,116966;11,557486;117,062944;133,120003;70,801666;38,855255;329,161491
"PF3D7_1403200.1";3,684487;1,00593;5,335745;0;427,936006;792,858546;381,77658
"PF3D7_1403300.1";2,403252;0,549659;1,859059;0;14,961283;35,146668;10,837113
"PF3D7_1403400.1";3,060516;0,768911;22,270122;11,636132;29,544013;114,451894;18,629269
"PF3D7_1403500.1";3,739471;4,698963;29,726835;47,526364;58,064826;164,580686;53,95982
"PF3D7_1403600.1";5,957405;6,323217;110,38161;60,41795;410,24028;450,035205;319,411199
"PF3D7_1403700.1";2,178477;1,247494;22,057264;19,183144;250,970996;122,874413;11,249121
"PF3D7_1403800.1";8,477096;10,982694;9,202441;7,907788;10,509963;75,339947;49,781138
"PF3D7_1403900.1";12,769136;141,775906;51,078551;27,977552;186,724734;299,777678;75,833852
"PF3D7_1404000.1";31,966191;87,334706;75,533019;123,770938;558,183917;2082,265414;69,550094
"PF3D7_1404100.1";115,878052;631,518248;396,981306;141,253269;1102,026573;488,887755;128,309034
"PF3D7_1404200.1";5,820815;5,607296;11,79598;5,670161;99,002911;468,543604;182,854553
"PF3D7_1404300.1";3,279287;0,729668;34,144946;46,519437;36,296757;251,166151;5827,20273
"PF3D7_1404400.1";4,320152;10,096271;59,658469;30,577477;103,943084;28,173861;79,834921
"PF3D7_1404500.1";21,21269;52,056127;44,573606;35,062722;19,62965;39,185833;39,983793
"PF3D7_1404600.1.1";0,496785;0,127116;9,462351;2,115292;11,615353;33,688321;4,621269
"PF3D7_1404600.2.1";0,421878;0,25126;0;0;0,000133;0,066477;12,54785
"PF3D7_1404600.3.1";4,986402;0,169341;2,717157;0;0,001567;7,437624;5,983878
"PF3D7_1404700.1";20,950429;5,961254;16,301019;30,658389;6,591877;51,185834;24,642502
"PF3D7_1404800.1";482,718875;195,482403;37,262756;15,867174;2,10416;7,822641;23,360437
"PF3D7_1404900.1";309,447999;391,446137;420,12852;171,804986;319,581384;1011,896433;278,307944
"PF3D7_1405000.1";36,833962;12,848221;34,538386;24,134692;3,253701;15,765993;106,67158
"PF3D7_1405100.1";18,179437;51,432429;50,887044;77,315365;11,602809;33,141226;42,839621
"PF3D7_1405200.1";2,585055;6,618547;23,519036;22,360927;36,138826;78,333602;52,261082
"PF3D7_1405300.1";4,63677;8,802954;27,670539;38,184366;4,19162;19,601418;499,584132
"PF3D7_1405400.1";8,204302;26,9344;29,692972;7,944617;8,417876;7,306408;3,048497
"PF3D7_1405500.1";36,762024;52,83692;29,651555;6,19643;19,594244;48,866005;14,686485
"PF3D7_1405600.1";8,568689;28,095898;201,085706;143,856917;284,683081;79,756321;60,997767
"PF3D7_1405700.1";13,353432;26,937893;63,544008;81,950239;23,581486;110,975134;70,366584
"PF3D7_1405800.1";164,354855;133,510683;35,778477;7,943515;18,150741;46,965537;57,730317
"PF3D7_1405900.1";65,061058;126,535457;41,597943;19,834564;26,228533;43,86346;90,37677
"PF3D7_1406000.1";37,285665;89,344068;137,87332;30,051823;255,63679;362,211647;12,539863
"PF3D7_1406100.1";24,917286;42,235327;27,609774;39,310903;15,346761;41,115744;18,660169
"PF3D7_1406200.1";84,109183;133,168255;66,234931;31,135772;30,958747;48,114352;52,758381
"PF3D7_1406300.1";14,63458;99,085145;242,610291;386,592525;17,972094;10,936676;22,910385
"PF3D7_1406400.1";5,187458;8,340796;48,74309;47,579342;4,944935;39,98858;0
"PF3D7_1406500.1";4,359105;1,762836;2,748317;1,633772;2,695347;10,394641;5,21116
"PF3D7_1406600.1";7,117306;29,435778;92,187865;112,661467;5,079746;23,959811;23,909067
"PF3D7_1406700.1";5,162547;16,359636;80,697762;90,002885;261,635357;221,55718;68,121285
"PF3D7_1406800.1";4,720804;4,021596;591,970757;938,22827;1843,276664;755,672396;373,206201
"PF3D7_1406900.1";3,063311;6,375549;22,102388;36,971748;23,125981;44,271038;29,422989
"PF3D7_1407000.1";2,953295;3,16997;5,084754;3,501584;41,726111;77,280132;30,536435
"PF3D7_1407100.1";51,808779;161,390432;83,743216;7,91148;99,40032;56,721032;51,598917
"PF3D7_1407200.1";27,914503;31,506756;53,455605;15,719777;18,737392;81,788979;300,637791
"PF3D7_1407300.1";64,860624;162,59852;174,939334;57,263598;25,947707;28,925946;134,17256
"PF3D7_1407400.1";25,689208;75,528161;96,66269;125,515297;483,299525;410,218278;178,22924
"PF3D7_1407500.1";127,762565;141,448444;69,650249;15,382449;417,593506;365,048752;110,54853
"PF3D7_1407600.1";12,511387;4,225177;8,086269;1,859347;14,780267;18,158617;24,677303
"PF3D7_1407700.1";5,917495;1,036886;3,645894;1,243264;4,884989;7,899392;551,651992
"PF3D7_1407800.1";292,562297;814,433282;403,807125;111,974569;154,073795;33,872105;32,941789
"PF3D7_1407900.1";354,548597;268,26566;170,940507;30,091642;21,233092;5,810853;2,121433
"PF3D7_1408000.1";65,403927;564,412153;336,055038;69,953144;116,560365;23,393611;34,073555
"PF3D7_1408100.1";372,442016;638,201153;290,68073;52,269474;98,716074;25,335247;30,668697
"PF3D7_1408200.1";123,474356;159,768204;39,527781;13,138153;14,452469;30,199639;29,957313
"PF3D7_1408300.1";7,485715;10,729827;2,439909;0;16,52527;6,126136;0
"PF3D7_1408400.1";9,134343;55,198952;55,738174;33,828264;6,724831;26,842113;33,388078
"PF3D7_1408500.1";76,439161;123,571782;26,960809;52,742402;109,519999;217,443505;15,335925
"PF3D7_1408600.1";773,307044;2062,783403;1216,859049;281,542104;1219,28297;581,249498;193,750299
"PF3D7_1408700.1";27,881349;36,972619;55,526479;53,131759;20,254631;73,282572;57,42197
"PF3D7_1408800.1";5,676178;2,345666;0,768129;0;8,804353;43,418537;0
"PF3D7_1408900.1";4,32977;47,471943;15,823515;10,852327;21,86815;21,375;13,991007
"PF3D7_1409000.1";37,561992;54,707993;28,25986;16,870387;49,709944;73,182686;28,944796
"PF3D7_1409100.1";4,805793;12,534764;39,330622;17,899317;11,700133;27,545268;366,89501
"PF3D7_1409200.1.1";1,438866;12,486864;35,410591;59,366237;71,433832;271,958048;30,097417
"PF3D7_1409200.2.1";3,719786;2,15889;89,58828;100,234281;81,851274;46,642989;41,943576
"PF3D7_1409300.1";8,197905;10,029167;144,849193;344,369442;51,977635;110,775822;66,49462
"PF3D7_1409400.1";2,626955;3,895;358,923568;830,990325;573,105216;1243,741211;151,032036
"PF3D7_1409500.1";2,23284;1,129371;6,370305;16,333553;4,777382;18,710445;20,163223
"PF3D7_1409600.1";18,955363;75,835836;128,154592;77,308792;19,329102;26,070056;4,766572
"PF3D7_1409700.1";6,243283;13,244138;21,977708;10,137025;13,254406;21,656212;18,037117
"PF3D7_1409800.1";5,018094;143,895367;121,519985;28,896011;127,786149;61,208368;54,322166
"PF3D7_1409900.1";31,239218;173,49989;241,756011;155,057048;112,827158;127,435691;143,136775
"PF3D7_1410000.1";23,717517;69,676222;65,310625;25,813761;198,224966;685,956032;186,030302
"PF3D7_1410100.1";2,946388;1,922162;4,616557;4,58637;53,270168;135,739384;39,259638
"PF3D7_1410200.1";88,486316;187,551994;36,432146;9,492652;10,014778;8,735606;9,086076
"PF3D7_1410300.1";20,952129;11,75533;40,190126;21,629354;19,915622;37,125689;28,710429
"PF3D7_1410400.1";12,927594;3,850699;1037,638435;5941,40688;13,083852;9,659543;137,991664
"PF3D7_1410500.1";42,529024;33,078433;171,100132;103,836313;533,25657;155,219363;0
"PF3D7_1410600.1";1059,256237;792,435717;856,948864;463,212619;292,674817;66,640284;86,882312
"PF3D7_1410700.1";7,83091;3,560206;247,172788;291,514007;53,125353;93,68346;54,640902
"PF3D7_1410800.1";2,358859;2,899609;170,927796;1529,442493;653,270249;412,947583;244,256051
"PF3D7_1410900.1";27,610662;43,071979;71,114638;82,892994;6,688877;34,733768;40,712597
"PF3D7_1411000.1.1";2,561849;2,141162;34,163311;48,934427;6,927598;13,911113;39,544645
"PF3D7_1411000.2.1";3,575018;1,899289;13,794348;45,794338;7,081007;13,99611;40,267134
"PF3D7_1411100.1.1";16,004806;19,862853;84,425046;142,37295;180,108799;283,273007;11,834972
"PF3D7_1411100.2.1";0,120737;1,088695;27,696258;0,00395;0,000375;0,032648;16,741752
"PF3D7_1411200.1";173,799497;185,739858;114,27868;142,875708;40,02127;75,686459;112,105873
"PF3D7_1411300.1";10,283551;37,1235;61,562028;60,052632;6,120323;16,549207;0
"PF3D7_1411400.1";5,870262;7,177903;48,95144;17,556936;4,644713;10,284386;19,925348
"PF3D7_1411500.1";52,175569;54,092937;31,988723;8,989028;19,388208;52,882704;22,353817
"PF3D7_1411600.1";4,976305;10,312818;30,471154;9,87534;13,256451;13,118008;30,75203
"PF3D7_1411700.1";13,855129;13,841671;27,874039;15,744404;8,081558;12,023054;6,410375
"PF3D7_1411800.1";16,298207;19,302989;29,572802;9,49522;35,579224;52,460035;26,1202
"PF3D7_1411900.1";126,925359;104,532273;36,484926;32,804498;66,271623;89,846602;4,144266
"PF3D7_1412000.1";4,815351;1,374073;28,817243;69,902805;3,588315;2,404582;4,754673
"PF3D7_1412100.1";7,578059;24,627565;72,698495;142,15364;6,193056;13,645617;12,367349
"PF3D7_1412200.1";18,006943;16,662054;13,989093;19,77332;8,102858;28,317267;22,609815
"PF3D7_1412300.1";179,83308;248,324893;711,545632;386,585971;1599,286606;2183,083257;190,475
"PF3D7_1412400.1";23,016374;36,183585;50,253611;28,179635;27,55482;72,962;22,904019
"PF3D7_1412500.1";71,775981;211,011397;66,016371;11,410131;76,252168;230,286407;101,607771
"PF3D7_1412600.1";54,016247;78,965529;28,83619;10,55566;107,880559;19,68089;5,6469
"PF3D7_1412700.1";17,074026;51,260996;23,456787;10,779002;5,403577;16,775734;4,869323
"PF3D7_1412800.1";157,027403;45,145855;176,531816;154,357821;38,179016;69,532917;29,287456
"PF3D7_1412900.1.1";98,714164;30,535839;144,094713;79,062681;281,090592;177,586015;90,105964
"PF3D7_1412900.2.1";119,14942;38,136689;174,816094;0,012439;892,437186;693,084945;172,478426
"PF3D7_1413000.1";8,350563;0,797854;1,095965;2,00277;5,558803;16,630199;31,56632
"PF3D7_1413100.1";2,995255;0,404005;6,1644;15,930461;13,114524;61,217301;4,997159
"PF3D7_1413200.1";1,57968;0,568915;24,750242;0;33,177455;135,330212;201,415825
"PF3D7_1413400.1";5,416456;7,56093;90,045202;76,535968;15,696846;53,27296;124,600041
"PF3D7_1413500.1";5,037863;3,558972;48,201642;64,316938;10,646931;19,680727;14,621981
"PF3D7_1413600.1";6,586439;2,519207;8,872826;5,362805;10,870413;15,808006;16,012492
"PF3D7_1413700.1";10,20947;11,840496;55,693289;96,815617;40,670989;11,084954;502,116426
"PF3D7_1413800.1";45,961203;55,729773;12,747559;1,722095;9,528426;26,610766;32,882547
"PF3D7_1413900.1";30,333973;93,966607;93,40515;77,010448;37,870358;119,120192;138,12022
"PF3D7_1414000.1";8,211996;17,320134;204,270474;141,633021;69,731542;175,124443;95,66752
"PF3D7_1414100.1";69,402841;40,007589;39,982546;5,42074;4,373536;13,801418;16,089953
"PF3D7_1414200.1";57,992752;146,916978;87,97594;84,560277;38,345039;141,53782;170,199037
"PF3D7_1414300.1";315,800248;2213,357754;1207,516286;919,833483;963,53849;399,255905;253,96481
"PF3D7_1414400.1";10,363223;73,969064;758,153093;849,270442;187,350905;224,791044;269,454822
"PF3D7_1414500.1";44,857411;33,108068;70,791343;111,602337;32,517014;81,727564;243,006884
"PF3D7_1414600.1";84,979559;26,913043;49,717714;26,134476;53,746147;159,924857;166,089598
"PF3D7_1414700.1";40,220563;64,695038;18,539297;10,438417;19,3605;81,38152;25,215879
"PF3D7_1414800.1";43,215686;155,588458;184,669344;31,492339;64,378664;44,480219;15,540772
"PF3D7_1414900.1";7,044041;19,909168;12,022573;5,72197;5,746848;19,935482;30,129871
"PF3D7_1415000.1";4,312335;3,50587;66,086984;19,591687;25,891302;52,579227;66,257901
"PF3D7_1415100.1";4,309818;1,977654;9,454993;37,176892;20,365994;60,159944;50,102151
"PF3D7_1415200.1";210,599043;202,835284;68,394672;40,382782;956,732888;263,294296;0
"PF3D7_1415300.1";11,867951;40,53018;165,53293;176,954261;146,665886;256,305043;37,154343
"PF3D7_1415400.1";12,654569;98,997729;128,978504;57,004358;46,918518;45,222937;30,134201
"PF3D7_1415500.1";4,016027;2,14828;21,231543;36,741721;14,788901;16,911667;2,469456
"PF3D7_1415600.1";6,362391;33,897849;46,39162;36,724086;15,200919;38,713047;18,48298
"PF3D7_1415700.1";3,829691;6,949221;28,471368;24,665899;140,141347;76,290967;25,692635
"PF3D7_1415800.1";28,340893;53,660918;19,405108;2,929085;7,356358;18,995863;11,577015
"PF3D7_1415900.1";49,885159;41,984739;50,211423;56,689688;582,382555;246,25834;72,292762
"PF3D7_1416000.1";4,185927;4,314419;4,785827;0;25,948727;22,029764;0
"PF3D7_1416100.1";34,527546;13,012652;66,084693;116,601694;6,269005;29,586251;6,094874
"PF3D7_1416200.1";4,619571;2,028431;47,425453;74,823378;5,454227;18,478258;27,668401
"PF3D7_1416300.1";6,370278;7,65808;74,050719;310,046332;104,788147;43,699893;10,242628
"PF3D7_1416400.1";10,67635;1,142454;2,593776;0;20,97333;99,46184;59,008305
"PF3D7_1416500.1";29,117842;9,650448;48,970231;61,301288;58,905259;16,672309;11,837673
"PF3D7_1416600.1";6,963453;1,566487;2,828121;5,690873;7,207017;30,435661;10,396306
"PF3D7_1416700.1";1,246429;2,874758;13,284658;0;2132,046883;8121,494747;698,169945
